생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
154,18514.413435,92.787496,2,2.466851,68.741938,11,2.981040,3.536282,0.034613,97.229457,9,4526.826164,0.306785,5.037229,419.750679,1
970,19942.365102,86.759976,2,1.057463,85.019873,23,0.324265,2.257335,0.007885,93.434065,5,1236.400551,0.329005,5.610212,255.673354,1
742,17381.234962,98.137332,0,3.039988,75.685393,1,1.334661,4.638557,0.026548,80.032119,6,1907.953214,0.366449,4.715061,119.528467,1
899,17673.070216,91.747397,0,4.785356,99.581925,18,1.954708,2.192893,0.068281,88.590341,1,2405.001322,0.419009,2.781262,354.384672,1
877,8735.131042,81.708050,1,4.068471,79.153313,4,1.224443,5.991093,0.074564,92.713255,6,4002.962243,0.343164,5.153982,368.488409,1
557,13650.535983,88.996080,3,3.104153,69.132807,10,1.215808,6.044885,0.011987,90.942548,6,3240.722785,0.404879,7.236105,425.688368,1
977,6008.838710,95.127121,2,3.410625,75.274305,22,2.864742,2.425946,0.077857,96.422533,1,4818.418811,0.279494,9.684151,259.546432,1
261,6423.769052,95.882691,4,4.687529,86.153536,18,2.354295,3.920498,0.037056,96.378046,2,1911.500060,0.248510,8.105695,134.428430,1
479,19983.389180,89.891941,1,2.427543,63.043575,6,3.336461,8.656852,0.067938,91.973640,2,4488.481620,0.429254,2.453234,321.224911,1
186,9899.588741,97.894951,1,1.991274,84.144077,20,4.782035,5.700358,0.067151,80.439881,0,2131.653959,0.446124,3.454317,148.398953,1
154,16222.758681,85.353369,4,4.897587,97.248990,21,3.302780,5.476880,0.079359,87.386599,0,1981.993037,0.155123,1.709415,106.830129,1
575,17099.975795,88.211974,4,4.385494,94.014512,5,2.910480,7.590216,0.069718,84.576332,9,2993.500792,0.317064,2.220846,411.433389,1
899,17870.349065,97.971938,5,1.953696,62.706941,10,4.237797,7.719056,0.003887,86.775762,5,1284.818021,0.373457,3.256147,261.364240,1
277,19964.424461,97.925134,4,2.587013,99.735595,13,3.160366,8.095701,0.051948,92.345853,8,2537.228052,0.133439,2.795746,310.002069,1
490,8622.447279,93.714255,0,2.367852,87.949077,3,0.827806,8.643859,0.016618,81.329238,8,2422.703872,0.471839,2.922843,365.139681,0
448,5605.262403,97.179611,2,1.170931,66.491233,7,1.573743,3.858005,0.096996,80.444841,0,1640.406223,0.308044,3.076932,260.411067,1
107,11167.872770,81.775465,5,4.810187,60.496644,8,3.666801,2.531045,0.025583,88.737458,6,4443.179381,0.358183,3.706108,120.452637,1
932,6951.210047,97.299900,0,2.319406,66.851305,1,3.691912,5.042119,0.042011,95.871477,5,2543.558575,0.171297,2.130275,201.097463,1
412,5336.388337,86.412398,5,4.438981,93.527037,10,4.935044,8.840783,0.019670,80.613971,3,4927.680718,0.205774,3.500515,177.736477,1
858,10406.402407,83.566630,2,1.352103,60.865573,19,3.134874,2.624229,0.013459,96.980972,2,4598.831796,0.148400,7.195706,490.957608,1
934,16756.073766,84.787397,5,2.965419,69.325892,21,4.497726,6.607630,0.060093,87.677593,8,1779.242798,0.205599,3.127609,395.802182,1
542,13492.710368,88.359370,0,0.607826,90.292224,6,0.272902,7.608664,0.049318,82.364709,9,3020.488689,0.296959,2.546546,280.619999,0
866,9691.669838,85.023840,3,3.938992,83.444421,3,2.831112,5.851258,0.037466,91.349955,4,3407.216553,0.433452,1.609261,125.346959,1
427,14815.130082,86.411352,2,3.114113,91.309428,23,4.599240,4.041404,0.008542,99.047211,7,4275.842012,0.313489,5.499743,146.340209,1
153,8480.272705,82.699570,1,3.315153,89.846020,13,1.436221,4.610476,0.073596,90.850258,3,4542.570999,0.197785,8.577845,425.159828,1
860,5215.721691,85.923535,2,0.732744,62.024055,23,0.774383,2.573217,0.000586,93.732695,3,3496.072085,0.117848,1.531150,478.179638,1
338,16465.300797,91.445676,2,1.449672,95.700457,0,1.752551,4.340668,0.045766,96.328426,5,1140.536813,0.348788,5.880934,112.540074,0
328,14356.146273,88.837074,2,0.834489,69.081273,23,3.961181,2.355024,0.063257,95.986802,5,2925.105798,0.268064,6.855570,464.158849,1
678,16434.539368,86.934375,3,1.800114,82.135698,11,0.423504,7.810600,0.043071,81.462375,2,4539.214145,0.493742,6.332155,252.225485,1
150,5584.070250,94.929043,0,3.323476,85.771526,18,3.001693,9.183962,0.012621,94.819908,1,3856.358410,0.411904,8.898609,185.453064,1
708,17556.794417,97.870199,1,3.047837,66.745128,4,0.678158,7.068105,0.077825,98.988991,8,4480.567766,0.423345,8.797560,140.892943,1
703,14292.893001,95.135784,0,3.254674,99.049250,7,2.177662,7.253626,0.032394,94.013045,1,3696.319159,0.104894,1.515768,408.699577,1
363,13450.930261,86.640014,5,2.971631,79.526238,10,4.829885,5.777139,0.013476,96.728858,8,1176.140039,0.411118,4.248496,287.564194,0
517,14369.210722,94.888843,5,1.728630,62.305708,21,0.975721,3.248292,0.055027,89.710994,7,4872.026625,0.177845,7.037468,432.969513,1
902,17966.498703,83.039604,5,1.600284,97.490482,3,0.170083,2.061801,0.001917,86.381387,9,4672.074162,0.334318,9.572002,190.462861,1
195,13804.047598,82.606360,0,1.116769,83.450714,14,2.136017,4.751808,0.032406,93.524784,6,1506.318160,0.278969,8.242163,371.427215,1
187,13714.255698,86.912541,4,4.320819,87.967728,19,2.888478,8.011908,0.075064,89.844000,4,1450.764667,0.328642,2.589304,147.248682,1
177,19860.187356,96.154047,3,3.274157,81.007032,11,1.487589,9.683453,0.091271,97.905777,2,3156.314002,0.153377,3.512880,135.900274,1
387,16350.952506,84.926965,4,1.339300,93.389518,19,2.708840,5.448679,0.059173,99.487639,1,4028.203338,0.282757,7.872345,153.359940,1
219,11634.407082,81.265068,5,1.297442,61.325338,21,4.767010,4.923128,0.021761,96.396041,7,2528.692848,0.114778,5.243274,423.560520,1
913,15610.955000,82.634191,3,4.428660,70.735135,22,1.558854,5.567668,0.022000,99.853592,1,1545.528654,0.116400,5.925722,362.247894,1
590,10838.457075,97.174899,0,3.842289,78.785934,20,1.547135,5.422199,0.060387,86.967412,7,3042.224395,0.363095,6.480818,166.385557,1
551,8433.131937,92.675666,5,3.467296,63.064145,9,2.413839,7.007039,0.040676,97.915108,4,2350.264545,0.480679,1.929624,253.908884,1
599,13952.778153,85.064023,0,2.330888,88.236267,23,2.576582,7.873179,0.017726,86.598673,8,2407.087822,0.410957,8.703658,405.474404,1
264,18922.731472,91.105917,3,1.678890,75.746537,15,0.006830,8.279664,0.078740,82.360762,3,3579.942147,0.287662,8.768210,214.269756,1
281,18937.092800,90.551592,0,4.907528,70.906720,22,3.079376,7.196838,0.020024,92.427474,7,4542.432397,0.122348,5.214155,468.505485,1
568,10128.579172,93.108720,0,4.087578,60.135154,7,4.986787,5.501792,0.032164,89.099773,6,3234.366923,0.118008,6.641607,465.841117,1
834,12915.161993,84.663751,1,1.858007,88.793212,19,1.460040,9.600830,0.006143,98.433985,7,3750.410043,0.163157,6.939137,321.160330,1
922,8174.538479,97.288060,4,4.314042,93.352372,7,3.154050,7.688158,0.070137,89.843878,4,3639.787966,0.490324,2.707503,352.789708,1
106,19934.466642,86.187371,4,3.915194,75.801621,5,0.023108,5.413264,0.027528,98.552652,1,3204.584770,0.259464,2.013263,361.287341,1
429,19716.768618,93.882633,4,1.836862,82.568719,2,3.021633,5.572654,0.023287,81.572677,6,2243.032582,0.437363,1.186057,203.387383,0
874,14742.633946,80.322493,2,2.419488,69.107465,7,2.235342,8.543847,0.030336,96.610237,2,2511.176740,0.382057,9.215936,246.128555,1
772,17066.210895,87.453143,1,1.336791,84.887906,22,2.651466,5.524327,0.087413,95.182285,9,2262.815194,0.342171,4.111420,154.376444,1
250,15726.502419,87.034196,5,0.999736,60.485498,9,2.719525,6.130189,0.051802,94.399565,9,4669.992386,0.479130,1.772478,469.948537,1
184,13897.373286,90.869689,5,3.752429,79.545756,4,0.884765,4.332418,0.015788,87.102717,9,4306.474682,0.192165,5.192200,389.539775,1
246,5800.219955,81.454725,5,1.703803,85.768219,10,3.849841,8.711319,0.077448,95.675193,9,3317.389491,0.281956,1.680626,118.542507,0
723,11821.465138,95.802627,4,4.190267,96.727671,3,2.777348,6.178284,0.020845,89.665932,1,4648.973884,0.445889,1.767257,319.754980,1
480,15121.794533,84.355616,4,4.980239,75.253433,16,1.350972,6.420288,0.041248,94.304070,2,4545.634773,0.320705,5.399968,237.229494,1
647,15162.974208,93.540756,1,0.844789,90.607608,2,4.686908,9.045403,0.056808,91.044543,3,4710.777599,0.198578,5.579530,426.115151,0
384,10596.839276,96.064242,0,2.628658,83.907481,17,0.063869,9.364138,0.058444,83.148794,9,1887.095431,0.183567,6.221288,237.520035,1
799,19125.379800,91.237539,4,4.109282,97.080485,7,3.629686,8.593550,0.006903,81.291172,6,3870.012151,0.401152,6.906803,357.660050,1
181,7510.355484,94.817664,5,4.050279,75.935107,23,1.906176,2.522963,0.083680,87.323733,9,3436.898000,0.105116,7.014406,166.296133,1
613,12505.391693,93.237206,0,3.919987,72.763814,11,2.612724,5.548073,0.047943,98.655776,0,3935.322551,0.465677,4.896970,323.502196,1
996,15363.259648,87.110596,4,2.070477,95.485680,20,1.457549,4.746648,0.098926,90.594700,5,2053.517456,0.107367,6.791798,217.554293,1
914,15457.037088,96.177171,3,2.542340,61.969776,15,1.606261,3.708118,0.071744,96.043841,5,3779.236286,0.352396,3.742658,165.955369,1
808,14729.584352,85.894027,2,3.177358,65.455416,13,0.075831,9.271631,0.099257,91.519061,7,2639.314061,0.341899,4.971774,347.703659,1
622,9129.323202,91.424258,4,4.882733,63.296177,20,3.649225,9.120552,0.045348,99.158106,1,4336.367185,0.331364,4.539943,355.456480,1
845,7343.098530,94.907955,3,1.973963,93.724398,15,3.553992,5.722383,0.014078,87.389111,1,4181.462901,0.289737,3.961990,493.341512,1
485,14539.104902,87.579118,1,4.654147,60.424297,3,3.271791,3.076487,0.072731,81.141009,0,1845.430443,0.440972,3.147137,367.642424,1
806,13989.531742,86.055352,3,1.712106,94.466286,0,4.389753,2.106925,0.077776,95.613368,2,1735.421106,0.363733,1.706131,306.283975,1
570,7690.340154,89.186920,1,4.950835,78.050712,0,4.506338,5.507737,0.085284,94.109130,6,3870.926885,0.412745,5.553194,465.048337,1
218,15577.087184,96.359270,4,3.516187,60.161011,21,2.782222,2.319641,0.030145,90.550688,7,3201.899579,0.146209,5.835594,431.312327,1
495,11827.579876,98.598435,1,2.585802,76.065807,14,3.424117,6.876448,0.051068,86.527825,6,3228.823643,0.119959,4.025395,319.498511,1
631,15016.408874,90.901668,3,3.260257,67.472034,19,0.054992,6.867271,0.085751,83.765303,8,4010.061294,0.111411,9.782595,304.539631,1
360,17560.506197,93.229324,2,1.726390,84.976019,19,4.231715,9.191516,0.086474,89.645521,7,4419.883172,0.158882,6.012651,476.787674,1
904,7545.926429,98.065472,0,1.733782,87.174352,2,4.082067,3.520393,0.002568,93.324028,7,1955.855602,0.366803,9.001095,346.850818,1
355,5287.173020,81.970937,0,1.010995,79.501103,13,0.101243,4.971154,0.067092,91.577729,1,3222.158187,0.297609,6.130768,385.511668,1
833,16686.538796,84.641572,2,1.013226,61.620781,8,2.714126,8.876363,0.060169,88.749810,0,4315.818838,0.400901,2.709243,134.671617,1
325,14145.461377,94.178000,5,2.064523,86.245152,18,4.533278,5.794372,0.008334,90.793889,5,4491.176685,0.176692,9.771603,387.322248,1
152,15494.593544,96.474889,0,3.932850,93.681551,7,0.906940,2.477786,0.093014,82.159099,6,2149.637553,0.246785,8.968015,205.872737,1
966,17572.324625,97.140581,4,3.235870,88.812971,1,1.763225,2.886271,0.044537,93.916802,5,1416.615426,0.455399,5.241463,146.215169,1
599,17042.164022,88.302144,5,0.961631,93.198317,3,1.655268,8.507637,0.067426,94.685121,6,1931.293016,0.474286,3.187521,439.866444,0
605,19413.802204,81.786798,4,4.335064,68.020381,0,1.779702,7.949579,0.088280,80.229052,7,4781.998056,0.468692,3.004027,376.476435,1
953,13039.026183,88.755630,3,3.206154,95.555518,10,0.209430,9.007052,0.013012,85.410391,1,2849.918850,0.427322,8.254184,263.025725,1
463,12327.434490,84.614692,3,4.823850,72.887738,4,1.395088,2.950889,0.085584,81.842337,0,2674.295162,0.375294,1.622068,272.566690,1
379,11028.307998,85.823929,5,3.515835,60.536193,1,1.474282,8.083334,0.072431,99.964643,9,1052.337395,0.465471,6.742543,178.847089,1
692,7305.365643,95.445351,5,1.288287,93.735666,12,4.329360,7.240835,0.083959,91.866857,7,1204.058732,0.385673,6.761214,103.820398,1
813,13589.108493,81.510542,5,2.632025,97.672851,16,1.760580,3.858346,0.049484,89.314762,7,3674.783718,0.481574,2.642091,239.743656,1
257,9155.187865,96.551624,5,3.418239,86.222328,16,2.236084,9.791235,0.003348,89.260020,7,3359.308275,0.109915,7.344211,159.365744,1
731,18819.612683,88.553382,1,0.627191,69.257465,17,1.903690,6.562839,0.067052,99.295478,9,3302.113194,0.468657,7.348657,268.690718,1
158,13747.862064,91.921279,5,0.567096,70.069779,20,0.603367,9.255024,0.037453,93.197113,6,1441.291504,0.322296,4.150278,433.530035,1
826,13892.602708,81.793045,5,1.082314,78.663715,8,4.951784,8.872745,0.040242,83.373191,1,2408.244678,0.144719,5.350383,145.901745,1
227,10323.869913,86.747182,3,1.632490,95.913243,5,4.129126,4.665004,0.044126,88.963177,3,4249.432555,0.185965,8.494872,136.701441,0
835,5779.840280,81.794018,4,2.432971,65.983906,19,2.704602,6.287655,0.049291,95.483937,8,1699.644896,0.440864,5.708379,460.840888,1
820,5476.156481,99.230874,3,2.693482,93.038947,2,2.381822,5.450946,0.066193,88.467001,7,4530.749004,0.302447,6.563414,398.055825,1
981,11350.027162,96.145233,0,1.121124,71.652112,7,3.246274,7.672621,0.072678,86.190669,3,1485.913201,0.493127,4.714927,121.227946,1
214,6268.480671,89.192655,1,3.530262,92.343447,2,1.632156,6.704336,0.077684,99.824322,7,1676.597320,0.147012,2.346392,131.828194,1
308,14102.704333,84.472051,1,3.182621,96.810848,0,0.251414,8.278828,0.067161,98.712743,9,2910.999845,0.265001,9.982600,373.969691,1
625,18214.595085,98.669102,4,1.825088,77.099755,19,2.021584,2.094018,0.080348,98.831207,5,4781.199618,0.232750,5.783829,248.137681,1
620,18243.722248,86.891932,5,0.561469,74.602026,12,4.919888,7.502346,0.012215,82.633451,8,2318.190713,0.306454,4.028018,389.669318,1
651,14885.681152,83.219689,3,0.849416,92.088853,20,0.911734,4.552521,0.083682,84.685105,0,3632.871974,0.353375,7.424086,261.781628,1
336,8168.477472,91.263288,0,2.262626,81.179315,4,2.638526,3.793777,0.038728,88.841339,5,3354.685024,0.364652,6.587396,487.114675,0
380,17944.952470,98.875482,3,1.192885,87.377962,15,0.042607,8.409931,0.052878,96.642585,3,1598.490546,0.100518,3.096175,377.766645,1
458,18291.401530,80.076606,5,2.195688,84.913169,20,0.610158,2.713770,0.043378,94.736551,2,1992.667606,0.135584,8.892329,118.646306,1
300,7949.803774,84.762497,5,3.326822,66.115554,23,2.935959,3.827680,0.047572,96.993348,4,4720.611091,0.114026,1.638126,232.200710,1
857,16061.391287,98.768953,2,2.962568,93.791614,15,1.487070,3.629875,0.028543,98.415266,9,1739.318495,0.445840,6.451284,325.442474,1
377,9297.793234,83.421719,3,1.540291,67.831004,23,4.528422,5.358604,0.016995,95.615337,7,3780.039559,0.225317,5.300996,156.749455,1
334,17039.604685,82.264869,4,2.047201,97.291286,11,2.030849,4.578694,0.010489,85.235400,9,4858.777930,0.246825,3.863786,101.008120,1
593,19958.568499,91.403744,3,3.263140,70.022852,12,1.040168,7.763747,0.045140,85.708914,5,1478.023969,0.280148,8.437421,131.723253,1
103,5450.390080,97.236876,1,4.373848,89.355239,3,2.727959,7.594959,0.012526,87.049754,0,2596.727961,0.439722,6.906494,309.705391,1
765,18460.487987,89.542196,0,3.889460,71.386216,8,3.974868,4.603767,0.024499,86.061507,5,1895.728578,0.105667,7.835495,352.902036,1
541,14339.458004,99.891285,4,2.990300,72.711416,15,0.097098,5.495846,0.013362,84.981979,6,1886.246070,0.147447,4.731929,137.161350,1
128,19600.739287,93.583434,2,2.130318,72.400074,0,2.527601,3.663265,0.010912,95.049721,5,1475.943376,0.374065,9.481585,366.062610,1
208,11975.142763,81.481498,0,2.142731,89.915690,4,3.867133,7.366679,0.088246,80.679821,2,3598.204736,0.485557,4.102511,346.849663,0
709,17710.818959,99.856643,0,4.457378,82.272605,20,0.517943,5.169782,0.067403,94.567875,8,3985.374040,0.357115,5.779404,475.958793,1
826,5935.911029,88.157885,1,0.676596,95.318098,4,4.513993,3.062609,0.092376,96.471275,9,3707.175640,0.204449,9.402851,436.270197,1
904,10029.185751,85.748051,1,4.945922,72.294909,23,1.322587,3.018124,0.064401,81.320881,9,4698.625830,0.307946,1.748701,477.296745,1
174,6005.248066,91.157584,1,3.489689,87.679701,18,0.853018,4.578565,0.084395,81.236942,3,1582.715235,0.489992,1.979294,486.443049,1
937,19630.147002,86.086152,4,3.565120,90.117944,8,2.946280,7.978600,0.055530,85.709276,4,2279.381494,0.311231,9.947690,276.323414,1
245,17254.608609,81.729150,3,0.670990,66.059285,7,0.875156,2.204035,0.046263,84.166136,4,2378.291239,0.249403,9.742520,295.164273,1
227,17788.211319,80.028567,0,3.224882,76.023574,18,3.398508,4.062198,0.052848,91.622673,2,1928.328415,0.253370,7.945314,212.648787,1
952,19069.478472,88.991667,3,2.681501,79.312700,17,2.450510,3.299889,0.032023,93.509031,1,1568.819777,0.486813,5.357694,303.372961,1
141,6276.552292,96.737268,3,0.976005,74.227496,14,0.549780,9.651823,0.065797,92.682840,7,2946.813904,0.387567,5.554548,160.285879,1
455,10783.963888,91.446304,1,1.750649,72.884504,3,4.562451,7.642253,0.089717,87.146947,6,4337.758512,0.374869,3.314916,368.572384,1
140,6065.523336,99.984146,3,4.506415,87.456796,14,3.366027,3.865861,0.078235,89.967957,4,4818.158902,0.192822,4.894579,109.973014,1
133,8161.896523,85.736933,0,2.974948,68.634656,12,2.729965,3.659685,0.046200,92.799817,0,1517.362529,0.323794,4.882144,194.251103,1
116,8440.486656,85.609101,0,2.360375,88.375630,17,1.871703,8.864244,0.095392,82.388525,9,4292.628912,0.242698,1.324810,183.228679,1
776,12036.608166,83.194989,5,0.827070,97.401768,19,0.674300,3.521814,0.098542,84.590238,0,4298.324492,0.196081,5.078424,475.155629,1
252,9028.432512,83.281272,2,3.713547,82.607901,4,3.537592,9.976474,0.049310,97.809923,7,2555.912486,0.458221,5.318150,157.960701,1
477,6514.671602,85.703732,4,3.662829,84.457369,17,4.068279,4.258425,0.086464,86.846528,3,1440.118497,0.253262,6.992049,456.310180,1
687,7512.366336,95.856801,3,3.263196,62.757308,7,0.629094,2.674662,0.000477,96.023128,3,4960.032027,0.213115,5.648076,149.743289,1
698,7209.133453,98.115136,4,2.796182,94.579076,0,2.472838,7.527535,0.006666,85.019795,8,3622.372122,0.472688,8.755146,360.279195,0
728,19596.151969,99.501743,4,2.452030,71.417911,18,2.424231,6.877142,0.002239,80.832807,1,4928.782780,0.178939,4.308056,227.954387,1
973,16389.387604,84.645793,4,3.169720,84.602047,22,1.749559,9.998577,0.077316,90.008012,4,2934.622063,0.398202,4.687458,226.400947,1
441,19516.421979,97.625951,5,1.550280,99.164487,16,3.946709,8.416686,0.007978,97.849641,5,2580.772000,0.361099,6.143343,499.308440,1
126,11596.107298,86.565102,4,4.735666,83.820104,1,0.497649,5.430692,0.001705,96.385691,5,1988.741904,0.468194,2.824505,190.417143,1
924,9175.527225,82.256811,5,3.149575,88.988379,18,1.025096,7.412892,0.014742,85.058783,9,4934.288007,0.432819,4.541483,181.024027,1
386,16974.397958,97.400499,0,1.900366,77.812785,15,0.008014,8.542796,0.030629,98.198715,2,2013.029078,0.382118,7.175507,335.733900,1
745,9893.808771,92.722113,3,2.523559,62.414634,17,1.864927,6.109812,0.046470,89.594318,9,1095.051025,0.225829,4.706279,396.300959,1
830,9490.750606,83.294618,5,4.125582,91.903974,1,1.455891,4.182972,0.006540,80.979980,5,3049.873654,0.298228,9.159549,493.001809,1
267,8487.589883,88.596625,2,1.227272,61.399954,5,4.334970,3.680845,0.049898,80.558492,9,2508.201972,0.477798,6.537705,380.565510,1
709,6945.184673,85.745154,4,1.817760,88.026313,6,3.729051,4.362251,0.024806,89.702275,9,2045.530014,0.109281,2.383910,324.748427,0
367,8846.945915,94.735891,2,3.557786,60.916863,5,0.422361,8.784550,0.027437,90.926457,4,3538.432466,0.417733,5.386999,263.652687,1
848,10329.796227,89.068325,0,1.919701,94.492209,5,3.704780,5.043459,0.082190,81.598258,7,2457.074460,0.200724,7.883009,338.045124,1
920,15109.913122,99.785599,0,4.066258,66.305441,8,3.377001,4.293313,0.098692,98.444813,3,2609.003553,0.174007,6.790106,340.333999,1
554,5938.472633,81.094900,1,1.087041,80.570860,7,1.408621,8.447098,0.046386,94.364337,9,1092.182416,0.192890,8.967372,187.084598,0
784,8157.604095,87.100305,4,3.932088,83.886028,23,0.077304,2.255363,0.032177,96.025647,9,3356.283714,0.123900,7.749846,368.483425,1
500,17135.354604,89.638003,1,0.807583,78.301816,21,0.575812,6.751666,0.093145,91.680465,2,1488.284119,0.496792,1.554524,181.769516,1
575,7203.828854,90.062671,2,0.556667,73.630540,20,1.249705,8.989054,0.050045,93.270882,5,1855.219436,0.447948,2.012614,295.981929,1
801,10139.677198,86.318716,3,4.542006,78.712572,8,4.083112,5.280670,0.073035,87.757205,9,3868.471282,0.308422,6.847738,203.947805,1
733,17969.883828,94.584805,1,3.116026,72.456630,11,2.326564,4.154545,0.041374,93.585942,8,2252.970905,0.386041,3.145672,225.120409,1
657,7323.879667,97.494941,0,2.083221,77.524894,17,4.591978,5.933673,0.020255,99.563658,7,1652.840790,0.322638,6.290514,345.550808,1
675,6241.052534,98.774386,4,1.546676,74.356520,22,3.945742,7.739817,0.065489,92.954318,9,3309.696588,0.424632,8.129958,125.794046,1
229,12268.069926,96.101868,2,3.275986,82.648193,5,1.435541,6.132845,0.066484,86.832674,7,1859.617980,0.437906,6.192384,104.813926,1
921,9536.292669,97.011604,5,2.790510,69.516966,22,4.226811,2.061112,0.046018,85.704782,2,2083.912856,0.193116,4.739397,152.248004,1
462,13451.125467,91.010906,0,4.962190,99.546262,3,0.583624,2.626596,0.026995,99.266919,0,3485.357240,0.283899,6.816433,167.482791,1
804,17057.073357,96.517765,5,4.924472,80.034798,6,0.180588,7.770627,0.083181,83.700046,2,3959.447125,0.353939,2.292575,179.149187,1
918,7057.227322,86.070078,3,3.357611,67.766483,17,3.042691,5.199611,0.027532,96.123932,2,3958.638741,0.491376,7.508872,409.572428,1
792,13710.486268,87.969575,4,2.492917,79.082670,19,1.708715,8.278207,0.065902,89.305246,5,2928.973647,0.373076,7.273226,278.743187,1
391,12582.631406,86.338260,3,2.710134,94.656605,4,1.647128,7.195919,0.038399,88.875195,2,2817.187644,0.459054,5.629630,287.974454,0
470,7161.181790,89.347747,3,3.571156,60.872272,17,3.436041,6.652127,0.047248,94.950756,1,4150.580737,0.438445,3.509321,357.733665,1
893,14359.977283,85.711592,4,0.957085,87.182165,9,4.250519,9.211001,0.021140,82.960769,8,1772.138900,0.332825,8.178074,391.643507,1
128,9104.606268,99.232229,4,1.977584,81.918712,7,1.610878,2.170577,0.064948,89.325919,5,1608.809790,0.457462,5.594953,101.403340,0
248,12317.514778,86.256893,5,0.838725,66.782320,0,1.625069,3.240275,0.022583,80.716674,4,3658.780264,0.250969,1.532592,442.690134,1
878,6234.084864,81.960891,3,0.830123,92.699058,14,2.669255,6.995008,0.048571,93.408136,2,2638.027738,0.251713,9.267513,495.373939,1
395,11893.760858,90.536343,2,1.381277,74.755385,2,3.265918,2.526624,0.032846,81.167546,6,3839.993842,0.412386,7.909448,148.722973,1
110,9596.952021,81.141982,5,2.683640,71.752081,14,1.014529,7.159764,0.096361,81.745776,6,2026.400894,0.153817,6.263246,360.432233,1
611,17335.718168,82.210863,4,4.031484,93.125008,13,4.563396,9.872969,0.098222,96.896528,3,2299.487524,0.222330,4.931430,100.965502,1
775,5854.680905,84.387788,0,2.684732,85.541002,0,3.272083,9.030465,0.075349,88.859104,9,4586.710597,0.343429,9.639097,119.611794,0
212,11279.109124,89.287005,5,2.009645,95.930363,20,3.125809,6.727335,0.098392,84.019514,1,2686.626107,0.268026,7.975185,214.000408,1
286,11876.471362,88.665019,1,0.870588,85.195348,7,4.520978,9.151813,0.011355,91.851692,1,3363.813879,0.476289,5.814938,438.561634,0
906,15875.091144,95.993837,2,2.976330,89.632706,6,4.536325,2.930145,0.099232,90.385665,7,1426.728776,0.483402,6.878385,361.000361,1
843,13614.313626,94.789493,5,1.720709,93.457836,8,0.677751,5.637553,0.010356,88.218167,3,1715.316689,0.301033,3.526754,278.328373,1
326,15008.185058,88.526366,4,3.267204,62.189585,17,0.725378,5.429409,0.041545,98.108341,6,1143.550915,0.315625,2.761443,275.439389,1
409,16655.739285,86.674084,4,4.897345,91.041958,11,3.809743,4.691581,0.023895,94.989160,2,2697.483247,0.389851,3.459876,286.421430,1
197,17933.044605,86.329376,2,1.000914,84.548259,7,4.784400,2.001611,0.095385,83.031857,8,4955.680018,0.282906,3.638225,224.413243,0
154,9708.132451,95.479902,1,1.454564,62.780312,7,3.332568,9.128232,0.063579,91.415493,9,4495.492611,0.176039,7.657646,451.085807,1
722,13070.340580,81.041448,5,2.628925,80.343117,5,2.056585,8.221653,0.059713,81.774878,8,3531.635660,0.398788,2.260549,327.147652,0
763,17601.621177,80.256433,5,4.858762,63.298323,2,3.417366,7.222860,0.099744,84.893079,6,4444.385968,0.395114,7.998285,293.579985,1
857,19841.766964,95.910888,3,3.973144,89.437888,1,1.144058,3.031735,0.061243,98.197207,6,3376.677425,0.197992,5.710558,286.030641,1
505,18342.789666,89.542928,0,4.542031,81.860069,13,4.989831,5.025641,0.064616,89.241599,0,2475.075521,0.433167,4.461158,474.330587,1
168,10572.008939,82.617623,4,2.001717,98.142941,7,2.155426,9.394616,0.004477,97.842122,9,1694.185604,0.345460,3.703565,389.464771,0
411,7927.497758,84.711319,5,4.964173,67.325415,5,4.658430,6.935437,0.085905,83.319979,7,3612.194967,0.194521,5.618805,157.925822,1
388,12340.888061,98.650079,5,0.962748,84.241338,3,2.153990,6.827284,0.097009,84.106835,1,1772.205106,0.360816,3.857666,274.788068,0
861,16124.621778,97.190060,5,0.738378,68.463285,4,4.640699,9.305013,0.096031,87.056494,7,2669.713669,0.193444,4.865068,215.348884,1
647,12388.536061,94.195701,1,4.350212,84.562599,20,1.678427,6.478670,0.022111,87.326513,1,4303.207369,0.206093,7.651138,494.747463,1
850,12247.712950,89.644505,0,4.672692,88.905988,12,3.802715,6.780986,0.022592,94.905545,0,1516.917210,0.439204,6.633987,266.158283,1
247,17573.456316,90.406473,5,0.907634,88.892173,8,4.755010,4.765726,0.036605,91.988211,7,1516.085676,0.471797,7.731841,127.148041,0
566,10421.056686,99.504891,2,1.010423,92.602960,12,3.229903,4.971527,0.031021,91.064989,3,1897.609662,0.202753,7.416763,264.484801,1
838,17896.920122,99.315409,4,0.649284,94.142009,8,3.387826,7.484855,0.030561,92.047510,9,3207.669228,0.471220,8.335652,228.540112,1
343,11102.072014,84.305381,3,0.970284,63.090869,23,0.514431,4.563482,0.060522,94.643827,5,2006.893913,0.195520,2.815210,339.833059,1
590,9923.496585,96.222091,2,1.442389,73.730686,23,2.371100,6.472863,0.080561,97.856333,9,3012.791749,0.146907,9.956107,190.431270,1
